Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR8438061	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 2.083333333333333)	(41.0, 2.083333333333333)	(42.0, 0.0)	(43.0, 2.083333333333333)	(44.0, 4.166666666666666)	(45.0, 10.416666666666666)	(46.0, 16.666666666666664)	(47.0, 18.75)	(48.0, 18.75)	(49.0, 8.333333333333332)	(50.0, 6.25)	(51.0, 2.083333333333333)	(52.0, 0.0)	(53.0, 4.166666666666666)	(54.0, 4.166666666666666)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438061_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0009077293151182694)	(32.0, 0.0009077293151182694)	(33.0, 0.0)	(34.0, 0.0009077293151182694)	(35.0, 0.0018154586302365388)	(36.0, 0.007261834520946155)	(37.0, 0.018154586302365383)	(38.0, 0.04084781918032215)	(39.0, 0.06354105205827881)	(40.0, 0.12526664548632133)	(41.0, 0.1633912767212889)	(42.0, 0.20423909590161063)	(43.0, 0.27504198248083467)	(44.0, 0.48654291290339435)	(45.0, 0.4429719057777161)	(46.0, 0.6308718740072032)	(47.0, 8.204965279354724)	(48.0, 10.250079426317116)	(49.0, 2.78309808015274)	(50.0, 2.833930921799353)	(51.0, 23.169790768387273)	(52.0, 25.527163799753712)	(53.0, 10.5360141605795)	(54.0, 7.299051422866279)	(55.0, 3.0427086642765078)	(56.0, 1.7963963146190691)	(57.0, 1.5585712340580553)	(58.0, 0.2931965687831998)	(59.0, 0.12526664548632133)	(60.0, 0.06354105205827881)	(61.0, 0.03177052602913944)	(62.0, 0.011800481096537502)	(63.0, 0.0036309172604730776)	(64.0, 0.0027231879453548085)	(65.0, 0.0036309172604730776)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438061_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0018494886163977332)	(34.0, 0.0064732101573920665)	(35.0, 0.0027742329245966)	(36.0, 0.0036989772327954665)	(37.0, 0.018494886163977327)	(38.0, 0.016645397547579596)	(39.0, 0.04068874956075016)	(40.0, 0.0804527548133013)	(41.0, 0.12761471453144374)	(42.0, 0.15443229946921105)	(43.0, 0.3264347407941983)	(44.0, 0.4623721540994343)	(45.0, 6.27901385267006)	(46.0, 9.630287225584276)	(47.0, 3.714697886034778)	(48.0, 1.8161978213025862)	(49.0, 1.1624035954059577)	(50.0, 1.2234367197470795)	(51.0, 3.268971129483025)	(52.0, 22.112485897643587)	(53.0, 25.189110211025138)	(54.0, 11.056242948827578)	(55.0, 5.9285357598625295)	(56.0, 3.738741238047943)	(57.0, 1.703379015702312)	(58.0, 0.7009561856147487)	(59.0, 0.3985647968337107)	(60.0, 0.2829717583088522)	(61.0, 0.19234681610536453)	(62.0, 0.11189406129206289)	(63.0, 0.07952801050510244)	(64.0, 0.049011448334539943)	(65.0, 0.03514028371155695)	(66.0, 0.019419630472176194)	(67.0, 0.010172187390187534)	(68.0, 0.009247443081988667)	(69.0, 0.010172187390187534)	(70.0, 0.0018494886163977332)	(71.0, 0.0018494886163977332)	(72.0, 0.0018494886163977332)	(73.0, 0.0009247443081988666)	(74.0, 0.0027742329245966)	(75.0, 0.0036989772327954665)	(76.0, 0.0036989772327954665)	(77.0, 0.0027742329245966)	(78.0, 0.0027742329245966)	(79.0, 0.0)	(80.0, 0.0009247443081988666)	(81.0, 0.0009247443081988666)	(82.0, 0.0027742329245966)	(83.0, 0.0027742329245966)	(84.0, 0.0009247443081988666)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0009247443081988666)	(93.0, 0.0009247443081988666)	(94.0, 0.0)	(95.0, 0.0009247443081988666)	(96.0, 0.0)	(97.0, 0.0009247443081988666)	(98.0, 0.0009247443081988666)	(99.0, 0.0)	(100.0, 0.0)
SRR8438062	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 16.666666666666668)	(42.0, 16.666666666666668)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 16.666666666666668)	(47.0, 0.0)	(48.0, 0.0)	(49.0, 0.0)	(50.0, 16.666666666666668)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 16.666666666666668)	(57.0, 16.666666666666668)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438062_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.001849591240335858)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.001849591240335858)	(22.0, 0.001849591240335858)	(23.0, 0.001849591240335858)	(24.0, 0.0)	(25.0, 0.001849591240335858)	(26.0, 0.007398364961343432)	(27.0, 0.005548773721007575)	(28.0, 0.0)	(29.0, 0.005548773721007575)	(30.0, 0.38656456923019483)	(31.0, 0.5789220582251213)	(32.0, 0.11097547442015147)	(33.0, 0.08878037953612125)	(34.0, 0.7102430362889653)	(35.0, 0.41430843783523236)	(36.0, 0.13871934302518923)	(37.0, 0.2108534013982878)	(38.0, 0.40321089039321734)	(39.0, 1.215181444900669)	(40.0, 1.8754855177005505)	(41.0, 1.9161765249879368)	(42.0, 2.25465172196938)	(43.0, 4.311397181222987)	(44.0, 12.312728886915204)	(45.0, 16.431768579145036)	(46.0, 6.812044538156966)	(47.0, 4.4612140716902084)	(48.0, 4.807087633633054)	(49.0, 3.499426626715454)	(50.0, 3.2867236340768056)	(51.0, 6.671475603891473)	(52.0, 6.075907224503461)	(53.0, 4.640624422002808)	(54.0, 6.373691414197467)	(55.0, 4.27255576517593)	(56.0, 3.0906669626011825)	(57.0, 1.5092664521140713)	(58.0, 0.6677024377612413)	(59.0, 0.25154440868567696)	(60.0, 0.0721340583730985)	(61.0, 0.03699182480671715)	(62.0, 0.03144305108570958)	(63.0, 0.0221950948840303)	(64.0, 0.011097547442015148)	(65.0, 0.00924795620167929)	(66.0, 0.003699182480671716)	(67.0, 0.0)	(68.0, 0.001849591240335858)	(69.0, 0.001849591240335858)	(70.0, 0.001849591240335858)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438062_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0018497794138049029)	(28.0, 0.009248897069024514)	(29.0, 0.2700677944155162)	(30.0, 0.49944044172732266)	(31.0, 0.16278058841483126)	(32.0, 0.06844183831078142)	(33.0, 0.07584095596600106)	(34.0, 0.15168191193200187)	(35.0, 0.47169375052024953)	(36.0, 0.3699558827609813)	(37.0, 0.11098676482829414)	(38.0, 0.24047132379463754)	(39.0, 0.5919294124175665)	(40.0, 0.5438351476586397)	(41.0, 0.38660389748522517)	(42.0, 0.8878941186263544)	(43.0, 2.3603185320150186)	(44.0, 2.1605423553241008)	(45.0, 5.199729932205785)	(46.0, 11.561121336279697)	(47.0, 6.999565301837711)	(48.0, 6.152366330315258)	(49.0, 5.545638682587342)	(50.0, 5.079494270308453)	(51.0, 4.692890372823184)	(52.0, 7.48235772884068)	(53.0, 8.092784935396159)	(54.0, 5.959989271279591)	(55.0, 5.497544417828409)	(56.0, 5.279270446999405)	(57.0, 3.7458033129549664)	(58.0, 2.9282008120531064)	(59.0, 2.1845894877035628)	(60.0, 1.5778618399755893)	(61.0, 1.0155288981788964)	(62.0, 0.5882298535899567)	(63.0, 0.3237113974158588)	(64.0, 0.19422683844951466)	(65.0, 0.16278058841483126)	(66.0, 0.09988808834546477)	(67.0, 0.07769073537980596)	(68.0, 0.042544926517512745)	(69.0, 0.033296029448488244)	(70.0, 0.03699558827609804)	(71.0, 0.014798235310439223)	(72.0, 0.011098676482829415)	(73.0, 0.022197352965658834)	(74.0, 0.009248897069024514)	(75.0, 0.0018497794138049029)	(76.0, 0.0055493382414147086)	(77.0, 0.0036995588276098057)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0018497794138049029)	(85.0, 0.0018497794138049029)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0036995588276098057)	(94.0, 0.0018497794138049029)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0018497794138049029)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0027746691207073543)
SRR8438063	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 4.347826086956522)	(45.0, 8.695652173913045)	(46.0, 26.086956521739136)	(47.0, 21.73913043478261)	(48.0, 17.39130434782609)	(49.0, 13.043478260869568)	(50.0, 0.0)	(51.0, 4.347826086956522)	(52.0, 4.347826086956522)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438063_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.007063477114331262)	(35.0, 0.0015696615809625027)	(36.0, 0.002354492371443754)	(37.0, 0.004708984742887508)	(38.0, 0.006278646323850011)	(39.0, 0.033747723990693826)	(40.0, 0.31864130093538684)	(41.0, 0.29274188484950514)	(42.0, 0.2864632385256552)	(43.0, 0.2966660388019114)	(44.0, 0.40340302630736435)	(45.0, 0.49208890563174834)	(46.0, 0.48345576693645426)	(47.0, 0.5297607835748495)	(48.0, 0.7259684811951573)	(49.0, 1.17646135493137)	(50.0, 2.3387957556342305)	(51.0, 35.8133986312635)	(52.0, 41.53246060149465)	(53.0, 6.892384002006851)	(54.0, 3.450116154955454)	(55.0, 2.1221824574613803)	(56.0, 1.4605701010856103)	(57.0, 0.517203490927149)	(58.0, 0.3877064104977389)	(59.0, 0.15696615809625059)	(60.0, 0.07534375588620003)	(61.0, 0.05415332454320631)	(62.0, 0.029823570038287565)	(63.0, 0.02668424687636255)	(64.0, 0.06514095560994379)	(65.0, 0.007848307904812514)	(66.0, 0.004708984742887508)	(67.0, 0.002354492371443754)	(68.0, 0.0007848307904812513)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438063_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0008157139128161706)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0008157139128161706)	(34.0, 0.002447141738448512)	(35.0, 0.003262855651264682)	(36.0, 0.0008157139128161706)	(37.0, 0.004078569564080853)	(38.0, 0.01631427825632341)	(39.0, 0.2039284782040424)	(40.0, 0.26265987992680584)	(41.0, 0.13703993735311695)	(42.0, 0.3156812842598563)	(43.0, 0.4820869224743598)	(44.0, 0.42253980683877773)	(45.0, 0.31731271208548867)	(46.0, 0.3580984077262984)	(47.0, 0.5114526233357428)	(48.0, 0.3703341164185413)	(49.0, 0.7830853563035219)	(50.0, 1.7790720438520993)	(51.0, 2.279920386321285)	(52.0, 29.68301357347787)	(53.0, 39.41774340904375)	(54.0, 9.96149830331287)	(55.0, 4.12506525711112)	(56.0, 2.5923388149298843)	(57.0, 2.1428804489681528)	(58.0, 1.4209736361257597)	(59.0, 0.803478204123925)	(60.0, 0.4796397807359113)	(61.0, 0.32546985121365063)	(62.0, 0.23492560689105643)	(63.0, 0.15580135734788902)	(64.0, 0.10114852518920521)	(65.0, 0.10359566692765373)	(66.0, 0.08646567475851402)	(67.0, 0.047311406943337894)	(68.0, 0.026918559122933634)	(69.0, 0.019577133907588088)	(70.0, 0.005709997389713194)	(71.0, 0.006525711302529364)	(72.0, 0.001631427825632341)	(73.0, 0.0008157139128161706)	(74.0, 0.0008157139128161706)	(75.0, 0.0008157139128161706)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.001631427825632341)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0008157139128161706)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0008157139128161706)	(87.0, 0.0008157139128161706)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438064	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 33.33333333333333)	(45.0, 16.666666666666664)	(46.0, 16.666666666666664)	(47.0, 33.33333333333333)	(48.0, 0.0)	(49.0, 0.0)	(50.0, 0.0)	(51.0, 0.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
